COD_PROVINCIA,COD_PROVMUNI,MUNICIPIO,POBLACION_1999,2001_SALDO_TOTAL,2001_SALDO_HOMBRES,2001_SALDO_MUJERES,2001_SALDOEXT_TOTAL,2001_SALDOEXT_HOMBRES,2001_SALDOEXT_MUJERES,2001_SALDOTOTAL_MENORES,2001_SALDOTOTAL_ESTUDIANTES,2001_SALDOTOTAL_TRABAJADORES,2001_SALDOTOTAL_MADUREZ1,2001_SALDOTOTAL_MADUREZ2,2001_SALDOTOTAL_JUBILADOS,2001_SALDOHOMBRES_MENORES,2001_SALDOHOMBRES_ESTUDIANTES,2001_SALDOHOMBRES_TRABAJADORES,2001_SALDOHOMBRES_MADUREZ1,2001_SALDOHOMBRES_MADUREZ2,2001_SALDOHOMBRES_JUBILADOS,2001_SALDOMUJERES_MENORES,2001_SALDOMUJERES_ESTUDIANTES,2001_SALDOMUJERES_TRABAJADORES,2001_SALDOMUJERES_MADUREZ1,2001_SALDOMUJERES_MADUREZ2,2001_SALDOMUJERES_JUBILADOS,2001_SALDOEXT_MENORES,2001_SALDOEXT_ESTUDIANTES,2001_SALDOEXT_TRABAJADORES,2001_SALDOEXT_MADUREZ1,2001_SALDOEXT_MADUREZ2,2001_SALDOEXT_JUBILADOS,2001_SALDOEXT_HOMBRES_MENORES,2001_SALDOEXT_HOMBRES_ESTUDIANTES,2001_SALDOEXT_HOMBRES_TRABAJADORES,2001_SALDOEXT_HOMBRES_MADUREZ1,2001_SALDOEXT_HOMBRES_MADUREZ2,2001_SALDOEXT_HOMBRES_JUBILADOS,2001_SALDOEXT_MUJERES_MENORES,2001_SALDOEXT_MUJERES_ESTUDIANTES,2001_SALDOEXT_MUJERES_TRABAJADORES,2001_SALDOEXT_MUJERES_MADUREZ1,2001_SALDOEXT_MUJERES_MADUREZ2,2001_SALDOEXT_MUJERES_JUBILADOS
10,10067,Coria,11811,-61,-23,-38,6,3,3,-7,-21,-22,-11,6,-6,-3,-8,-12,0,2,-2,-4,-13,-10,-11,4,-4,3,0,1,0,2,0,2,0,0,0,1,0,1,0,1,0,1,0
10,10072,Eljas,1239,-27,-20,-7,3,1,2,-4,-13,-7,-3,0,-1,-3,-6,-9,-2,0,0,-1,-7,2,-1,0,-1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0
10,10099,Holguera,847,9,-2,11,10,4,6,2,3,-2,2,3,1,1,-1,-2,0,0,0,1,4,0,2,3,1,2,4,1,1,2,0,1,1,1,1,0,0,1,3,0,0,2,0
10,10110,Losar de la Vera,3007,-62,-49,-13,5,3,2,-13,-13,-29,-5,-1,0,-6,-12,-21,-8,-3,1,-7,-1,-8,3,2,-1,0,3,0,1,1,0,0,3,0,0,0,0,0,0,0,1,1,0
10,10113,Madroñera,3122,-7,-6,-1,5,1,4,0,0,5,-11,-2,1,-2,1,2,-5,-2,0,2,-1,3,-6,0,1,2,1,2,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0
10,10115,Malpartida de Cáceres,4361,27,15,12,36,18,18,12,4,13,-5,9,-5,9,5,4,-6,4,-1,3,-1,9,1,5,-4,17,2,9,6,1,1,11,0,3,3,0,1,6,2,6,3,1,0
10,10116,Malpartida de Plasencia,4191,-5,3,-8,6,4,2,1,-9,11,-11,1,3,5,-2,3,-5,2,0,-4,-7,8,-6,-1,3,0,2,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1
10,10120,Mesas de Ibor,207,-2,-2,0,4,1,3,0,1,0,-3,-1,0,0,0,0,-1,0,-1,0,1,0,-2,-1,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3
10,10121,Miajadas,9629,15,12,3,34,19,15,7,3,-8,6,7,-2,4,4,1,2,1,-3,3,-1,-9,4,6,1,6,8,9,7,3,0,5,4,6,3,0,0,1,4,3,4,3,0
10,10127,Montehermoso,5211,27,12,15,12,7,5,8,7,-1,0,11,0,3,-1,-2,2,9,0,5,8,1,-2,2,0,4,1,2,1,3,0,2,0,1,1,2,0,2,1,1,0,1,0
10,10131,Navalmoral de la Mata,14934,-139,-82,-57,4,2,2,-61,-39,-26,-13,-10,11,-26,-27,-22,-10,1,2,-35,-12,-4,-3,-11,9,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1,0,0,1
10,10135,Nuñomoral,1888,-26,-21,-5,2,1,1,-1,-9,-10,-2,-1,-4,-1,-6,-8,-5,0,-1,0,-3,-2,3,-1,-3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10,10148,Plasencia,36465,87,7,80,129,59,70,46,-6,16,15,-3,19,6,-14,0,1,-2,18,40,8,16,14,-1,1,38,24,37,23,4,3,20,9,20,6,2,2,18,15,17,17,2,1
10,10155,Riolobos,1545,1,2,-1,6,5,1,5,-8,-5,4,3,2,5,-6,-2,3,1,1,0,-2,-3,1,2,1,4,1,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0
10,10171,Santibáñez el Alto,652,-14,-7,-7,2,1,1,-4,-4,-5,-1,0,0,-3,-1,-3,0,0,0,-1,-3,-2,-1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10,10173,Saucedilla,630,5,2,3,2,1,1,11,-5,1,-3,2,-1,5,-3,3,-3,0,0,6,-2,-2,0,2,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
10,10176,Serrejón,525,0,0,0,2,1,1,2,-3,3,0,-1,0,2,-2,1,1,-1,0,0,-1,2,-1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,10191,Torremenga,585,26,19,7,7,4,3,11,5,-3,9,4,0,8,2,-2,8,2,1,3,3,-1,1,2,-1,5,0,1,1,0,0,3,0,0,1,0,0,2,0,1,0,0,0
10,10205,Valverde del Fresno,2690,-34,-18,-16,4,1,3,-6,-13,-4,-10,1,-2,-6,-5,-1,-8,2,0,0,-8,-3,-2,-1,-2,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
10,10212,Villanueva de la Vera,2032,9,2,7,2,1,1,-5,1,2,2,5,4,-3,-1,3,0,1,2,-2,2,-1,2,4,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1
10,10215,Villasbuenas de Gata,521,-1,-3,2,2,1,1,2,0,-3,1,-1,0,1,-2,-1,1,-1,-1,1,2,-2,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
10,10219,Zorita,1615,-14,-5,-9,3,1,2,-6,-3,-7,0,3,-1,-5,2,-3,-1,2,0,-1,-5,-4,1,1,-1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0
11,11002,Alcalá del Valle,5274,-12,-5,-7,4,1,3,5,-7,-4,-2,-1,-2,1,3,-6,0,-1,-1,4,-10,2,-2,0,-1,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
11,11004,Algeciras,103106,207,119,88,50,27,23,60,-55,79,40,20,57,16,-25,42,41,20,20,44,-30,37,-1,0,37,12,1,14,6,12,4,4,1,10,5,4,3,8,0,4,1,8,1
11,11005,Algodonales,5680,-17,-10,-7,9,2,7,5,-18,-15,3,10,0,2,-9,-6,0,3,2,3,-9,-9,3,7,-2,1,1,1,1,5,0,0,0,1,0,1,0,1,1,0,1,4,0
11,11006,Arcos de la Frontera,27948,69,20,49,9,4,5,26,-12,30,-12,9,28,21,-12,10,-16,6,13,5,0,20,4,3,15,2,0,4,0,1,1,1,0,1,0,1,0,1,0,3,0,0,1
11,11007,Barbate,22011,45,19,26,84,45,39,14,-21,10,13,22,3,1,-17,1,16,14,1,13,-4,9,-3,8,2,30,3,23,14,9,2,12,2,11,11,6,0,18,1,12,3,3,2
11,11008,"Barrios, Los",16511,422,208,214,115,59,56,55,81,191,43,36,17,27,31,99,22,24,7,28,50,92,21,12,10,19,30,20,21,16,8,9,11,14,10,9,5,10,19,6,11,7,3
11,11010,Bornos,8029,-26,-19,-7,2,1,1,-3,-28,-9,4,6,5,1,-18,-6,2,3,0,-4,-10,-3,2,3,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
11,11011,"Bosque, El",1847,10,10,0,2,1,1,-2,1,11,1,0,-2,1,1,6,1,1,-1,-3,0,5,0,-1,-1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
11,11012,Cádiz,142449,-1453,-777,-676,138,83,55,-39,-305,-729,-162,-114,-85,-21,-154,-404,-97,-62,-33,-18,-151,-325,-65,-52,-52,25,26,33,31,14,7,14,16,19,19,8,5,11,10,14,12,6,2
11,11013,Castellar de la Frontera,2483,55,28,27,13,6,7,4,15,23,5,4,5,1,4,17,1,2,4,3,11,6,4,2,1,1,2,3,2,4,1,1,0,1,1,2,1,0,2,2,1,2,0
11,11015,Chiclana de la Frontera,57585,981,496,485,21,10,11,168,133,337,205,101,35,72,59,182,110,56,17,96,74,155,95,45,18,7,1,5,3,4,1,3,1,3,1,2,0,4,0,2,2,2,1
11,11016,Chipiona,16200,104,35,69,5,3,2,4,23,34,16,20,6,-5,10,13,10,11,-4,9,13,21,6,9,10,0,0,2,1,2,0,0,0,2,0,1,0,0,0,0,1,1,0
11,11014,Conil de la Frontera,17470,130,74,56,61,31,30,24,9,29,23,36,10,11,14,18,12,15,5,13,-5,11,11,21,5,13,14,12,14,5,3,3,10,7,7,3,1,10,4,5,7,2,2
11,11019,Grazalema,2249,-15,-7,-8,3,2,1,-3,-4,-6,-2,-1,1,0,-4,-1,-2,-1,1,-3,0,-5,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0
11,11020,Jerez de la Frontera,182660,196,47,149,32,18,14,186,-189,98,55,36,7,77,-98,10,26,18,8,109,-91,88,29,18,-1,9,2,7,4,4,2,6,2,3,1,2,2,3,0,4,3,2,0
11,11022,"Línea de la Concepción, La",59828,-3,20,-23,53,31,22,32,0,-43,6,2,-4,18,11,-24,1,9,1,14,-11,-19,5,-7,-5,18,5,11,8,9,2,13,2,3,3,9,1,5,3,8,5,0,1
11,11023,Medina-Sidonia,10844,-7,1,-8,8,5,3,0,-10,-25,1,11,17,1,-14,-7,4,8,10,-1,4,-18,-3,3,7,7,1,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0
11,11024,Olvera,8818,-30,-14,-16,2,1,1,0,-12,-19,-5,7,-1,-1,-4,-7,-3,3,-2,1,-8,-12,-2,4,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
11,11025,Paterna de Rivera,5180,14,4,10,3,1,2,4,-6,8,0,2,6,1,-3,6,-3,0,3,3,-3,2,3,2,3,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11,11026,Prado del Rey,5814,-10,-2,-8,8,4,4,-5,-4,-6,-1,3,4,1,-4,-2,1,1,2,-6,0,-4,-2,2,2,3,1,3,0,1,0,3,0,1,0,0,0,0,1,2,0,1,0
11,11027,"Puerto de Santa María, El",75097,205,118,87,38,19,19,4,-28,98,63,46,17,10,-16,63,30,23,5,-6,-12,35,33,23,12,12,3,9,7,6,1,4,3,4,4,4,0,8,0,5,3,2,1
11,11030,Rota,25198,46,15,31,20,8,12,-20,26,-41,24,33,26,1,-10,-17,13,19,10,-21,36,-24,11,14,16,8,0,6,4,2,0,6,0,1,0,1,0,2,0,5,4,1,0
11,11031,San Fernando,87179,-162,-86,-76,59,29,30,-57,-85,43,-81,-10,9,6,-53,-16,-31,0,-1,-63,-32,59,-50,-10,10,19,8,15,9,5,2,8,5,6,5,3,1,11,3,9,4,2,1
11,11033,San Roque,22719,-52,-15,-37,14,10,4,-32,-4,30,-26,-11,-10,-25,15,11,-2,-13,-2,-7,-19,19,-24,2,-8,3,1,5,1,2,1,2,0,4,0,2,1,1,1,1,1,0,0
11,11032,Sanlúcar de Barrameda,61648,-160,-108,-52,3,2,1,-10,-69,-83,-19,9,9,-12,-43,-51,-7,2,2,2,-26,-32,-12,7,7,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
11,11035,Tarifa,15344,64,47,17,7,6,1,-12,21,44,5,3,0,-9,27,26,1,-2,2,-3,-6,18,4,5,-2,3,0,2,2,0,0,3,0,2,1,0,0,0,0,0,1,0,0
11,11037,Trebujena,6919,-24,-3,-21,15,7,8,-8,-21,2,-1,4,1,-2,-6,4,-1,3,-1,-6,-15,-2,0,1,2,1,2,6,2,3,1,1,0,3,2,1,0,0,2,3,0,2,1
11,11039,Vejer de la Frontera,12731,-11,-15,4,50,26,24,9,-13,-15,11,4,-5,5,-7,-10,3,1,-5,4,-6,-5,8,3,0,9,4,12,15,9,1,4,1,9,6,5,1,5,3,3,9,4,0
11,11041,Villamartín,12105,-25,-16,-9,17,9,8,12,-26,2,-2,-3,-8,6,-15,1,-6,0,-2,6,-11,1,4,-3,-6,5,4,3,2,3,0,4,1,2,0,2,0,1,3,1,2,1,0
12,12004,Alcalà de Xivert,5150,339,211,128,318,202,116,39,86,82,50,60,21,21,65,63,20,30,11,18,21,19,30,30,10,28,85,90,45,53,15,15,66,64,23,26,7,13,19,26,22,27,8
12,12005,"Alcora, l'",8935,282,163,119,89,44,45,32,121,77,37,9,5,25,71,37,24,4,1,7,50,40,13,5,4,5,24,37,18,5,0,2,14,16,12,0,0,3,10,21,6,5,0
12,12007,Alfondeguilla,910,5,1,4,9,6,3,-2,3,3,-1,1,1,-1,0,2,0,0,0,-1,3,1,-1,1,1,3,0,4,2,0,0,2,0,2,2,0,0,1,0,2,0,0,0
12,12011,Almenara,5001,62,47,15,55,36,19,10,13,14,13,8,2,6,8,18,10,3,2,4,5,-4,3,5,0,8,16,13,7,7,2,7,9,10,5,3,2,1,7,3,2,4,0
12,12012,Altura,3144,33,27,6,27,15,12,8,18,1,5,4,-2,10,10,3,6,2,-3,-2,8,-2,-1,2,1,6,9,5,4,2,0,5,5,2,2,1,0,1,4,3,2,1,0
12,12014,Ares del Maestrat,268,-2,2,-4,6,4,2,0,2,-3,1,-2,0,0,3,-1,1,-1,0,0,-1,-2,0,-1,0,0,3,1,2,0,0,0,3,0,1,0,0,0,0,1,1,0,0
12,12015,Argelita,121,-1,-1,0,3,1,2,1,-1,-3,2,1,-1,1,-2,-2,1,1,0,0,1,-1,1,0,-1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
12,12017,Ayódar,256,0,0,0,9,5,4,-1,1,3,-2,2,-3,1,0,0,-1,2,-2,-2,1,3,-1,0,-1,2,0,5,2,0,0,2,0,1,2,0,0,0,0,4,0,0,0
12,12020,Barracas,160,8,5,3,4,2,2,2,-1,3,4,1,-1,1,0,0,3,1,0,1,-1,3,1,0,-1,0,1,3,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0
12,12026,Benasal,1390,6,9,-3,16,13,3,-5,4,-1,7,3,-2,-1,2,5,2,2,-1,-4,2,-6,5,1,-1,1,3,7,4,1,0,1,2,6,3,1,0,0,1,1,1,0,0
12,12027,Benicarló,19540,760,428,332,645,380,265,160,126,222,142,66,36,90,75,145,68,29,19,70,51,77,74,37,17,127,153,200,107,34,21,70,88,137,57,17,10,57,65,63,50,17,11
12,12028,Benicasim/Benicàssim,11288,899,484,415,575,302,273,129,194,294,207,56,15,81,94,159,112,34,2,48,100,135,95,22,13,61,145,208,126,30,2,38,67,113,65,16,1,23,78,95,61,14,1
12,12029,Benlloch,833,39,25,14,28,23,5,4,13,15,1,6,0,3,8,9,1,3,1,1,5,6,0,3,-1,3,8,14,2,1,0,3,6,11,2,1,0,0,2,3,0,0,0
12,12021,Betxí,5339,35,11,24,32,15,17,6,9,13,3,3,2,4,2,1,2,4,-1,2,7,12,1,-1,3,3,7,14,6,1,1,1,3,9,2,0,0,2,4,5,4,1,1
12,12032,Borriana/Burriana,26323,699,411,288,454,258,196,114,152,230,154,21,7,60,83,147,98,11,1,54,69,83,56,10,6,70,114,148,95,17,2,42,58,96,48,9,1,28,56,52,47,8,1
12,12031,Borriol,3405,52,21,31,3,1,2,-1,10,20,20,6,0,-5,5,8,11,1,3,4,5,12,9,5,-3,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0
12,12036,Canet lo Roig,914,16,10,6,11,8,3,1,6,6,4,1,-2,0,2,4,4,1,-1,1,4,2,0,0,-1,1,2,5,2,1,0,1,0,4,2,1,0,0,2,1,0,0,0
12,12039,Castellnovo,1031,13,7,6,4,3,1,2,2,2,2,0,5,2,2,2,0,1,0,0,0,0,2,-1,5,0,2,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
12,12040,Castellón de la Plana/Castelló de la Plana,139712,630,308,322,46,27,19,47,181,339,28,5,34,28,80,186,-6,5,14,19,101,153,34,0,20,0,7,13,13,12,1,0,5,7,8,7,0,0,2,6,5,5,1
12,12043,Caudiel,699,28,15,13,6,3,3,9,7,9,2,0,1,4,2,8,0,0,1,5,5,1,2,0,0,3,1,2,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0
12,12052,Chert/Xert,913,22,9,13,29,15,14,5,7,9,2,4,-5,2,3,5,1,1,-3,3,4,4,1,3,-2,5,5,12,3,3,1,2,2,7,2,1,1,3,3,5,1,2,0
12,12053,Chilches/Xilxes,2228,89,50,39,75,43,32,15,13,33,17,8,3,7,9,20,6,5,3,8,4,13,11,3,0,12,21,26,11,4,1,7,12,16,4,3,1,5,9,10,7,1,0
12,12049,Costur,467,2,0,2,2,1,1,1,3,-1,1,-2,0,0,2,-1,0,-1,0,1,1,0,1,-1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12,12050,"Coves de Vinromà, les",1836,86,67,19,81,63,18,8,34,28,10,2,2,6,28,22,7,2,1,2,6,6,3,0,1,10,37,24,7,0,1,6,31,21,4,0,0,4,6,3,3,0,1
12,12057,Eslida,768,6,5,1,5,1,4,3,2,1,2,-1,-1,1,3,0,2,-1,0,2,-1,1,0,0,-1,0,1,1,2,1,0,0,0,0,1,0,0,0,1,1,1,1,0
12,12061,Forcall,570,6,-1,7,4,2,2,1,-3,3,-1,4,2,-1,-3,3,-1,2,-1,2,0,0,0,2,3,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
12,12067,Geldo,690,26,14,12,23,14,9,3,7,13,3,0,0,2,4,7,1,0,0,1,3,6,2,0,0,2,4,14,3,0,0,2,2,8,2,0,0,0,2,6,1,0,0
12,12070,"Jana, la",817,1,0,1,3,1,2,1,0,-3,2,0,0,0,0,-2,2,-1,1,1,0,-1,0,1,-1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12,12071,Jérica,1561,11,13,-2,8,4,4,-2,0,2,5,9,-3,-1,4,1,3,6,0,-1,-4,1,2,3,-3,1,0,5,2,0,0,1,0,2,1,0,0,0,0,3,1,0,0
12,12072,Lucena del Cid,1581,29,23,6,13,6,7,-8,21,9,-1,4,4,-5,15,7,2,1,3,-3,6,2,-3,3,1,3,4,2,3,1,0,1,3,1,1,0,0,2,1,1,2,1,0
12,12075,"Mata de Morella, la",189,-1,-1,0,3,2,1,1,0,1,-3,1,-1,1,0,0,-2,1,-1,0,0,1,-1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
12,12077,Moncofa,3797,157,75,82,4,3,1,22,16,54,38,23,7,15,4,29,15,11,3,7,12,25,23,12,4,0,0,0,1,2,1,0,0,0,0,2,1,0,0,0,1,0,0
12,12079,Montanejos,425,14,3,11,21,8,13,10,8,6,2,-4,-5,4,2,3,1,-3,-2,6,6,3,1,-1,-3,6,5,6,4,0,0,2,2,2,2,0,0,4,3,4,2,0,0
12,12080,Morella,2719,81,51,30,83,48,35,12,27,9,31,7,-6,5,19,11,13,4,-2,7,8,-2,18,3,-4,9,23,21,27,2,0,4,15,15,12,1,0,5,8,6,15,1,0
12,12081,Navajas,536,23,11,12,5,1,4,0,6,6,1,6,4,1,2,4,0,3,1,-1,4,2,1,3,3,2,0,0,2,1,0,0,0,0,1,0,0,2,0,0,1,1,0
12,12082,Nules,11444,110,68,42,42,22,20,22,29,14,25,0,10,12,27,2,15,2,4,10,2,12,10,-2,6,7,15,9,6,0,2,3,9,4,4,0,2,4,6,5,2,0,0
12,12084,Onda,19110,493,296,197,285,155,130,72,154,159,84,11,9,33,92,101,64,1,3,39,62,58,20,10,6,47,88,103,33,12,0,22,48,59,20,4,0,25,40,44,13,8,0
12,12085,Oropesa del Mar/Orpesa,3392,419,236,183,268,147,121,55,80,147,69,52,15,30,41,86,39,33,7,25,39,61,30,19,8,33,59,94,52,21,8,14,32,55,27,15,4,19,27,39,25,6,4
12,12089,Peníscola/Peñíscola,4258,352,215,137,339,200,139,12,114,131,30,44,19,5,63,88,26,21,10,7,51,43,4,23,9,29,87,114,45,49,12,17,47,73,31,23,7,12,40,41,14,26,5
12,12093,"Pobla de Benifassà, la",232,-4,-3,-1,4,2,2,-1,-2,-1,2,-1,-1,-1,-2,0,3,-1,-2,0,0,-1,-1,0,1,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0
12,12091,Portell de Morella,268,-1,0,-1,4,2,2,1,-2,-1,1,0,0,1,-1,0,0,0,0,0,-1,-1,1,0,0,1,0,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0
12,12092,Puebla de Arenoso,171,8,4,4,2,1,1,-2,1,2,2,4,1,-1,1,2,0,1,1,-1,0,0,2,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
12,12095,Ribesalbes,1283,4,6,-2,19,10,9,-3,1,4,6,-1,-3,-1,2,5,3,-2,-1,-2,-1,-1,3,1,-2,0,6,4,6,3,0,0,3,2,4,1,0,0,3,2,2,2,0
12,12096,Rossell,1111,45,29,16,39,27,12,11,5,12,15,3,-1,6,3,7,12,0,1,5,2,5,3,3,-2,2,7,16,13,1,0,1,4,9,12,1,0,1,3,7,1,0,0
12,12098,"Salzadella, la",808,3,1,2,11,7,4,0,4,0,1,-1,-1,0,2,0,1,-1,-1,0,2,0,0,0,0,1,3,4,2,0,1,1,2,2,2,0,0,0,1,2,0,0,1
12,12101,San Rafael del Río,455,1,0,1,5,4,1,0,0,-3,2,2,0,-1,-1,-1,3,0,0,1,1,-2,-1,2,0,0,1,2,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0
12,12902,Sant Joan de Moró,1741,52,44,8,52,40,12,8,18,25,0,-5,0,2,13,23,4,-3,0,6,5,2,-4,-2,0,10,13,18,6,0,0,5,8,17,5,0,0,5,5,1,1,0,0
12,12099,Sant Jordi/San Jorge,572,36,18,18,33,19,14,1,13,9,8,7,-3,-2,10,3,4,4,-1,3,3,6,4,3,-2,4,11,9,6,3,0,2,8,5,3,1,0,2,3,4,3,2,0
12,12104,Segorbe,7768,179,77,102,161,63,98,39,44,57,29,10,-2,13,19,31,6,3,5,26,25,26,23,7,-7,33,42,49,29,6,1,12,11,26,12,1,1,21,31,23,17,5,0
12,12106,Soneja,1383,8,4,4,3,2,1,2,4,-1,1,0,2,0,3,2,-1,-1,1,2,1,-3,2,1,1,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
12,12108,Sueras/Suera,549,23,16,7,17,12,5,1,6,9,5,3,-1,0,6,5,3,2,0,1,0,4,2,1,-1,1,3,6,6,1,0,0,2,4,5,1,0,1,1,2,1,0,0
12,12111,Tírig,556,23,16,7,16,14,2,1,5,10,2,2,3,0,3,9,2,1,1,1,2,1,0,1,2,0,4,10,1,1,0,0,3,9,1,1,0,0,1,1,0,0,0
12,12114,Torás,254,3,3,0,4,1,3,0,0,0,3,2,-2,0,-1,1,3,1,-1,0,1,-1,0,1,-1,2,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0
12,12115,"Toro, El",345,-3,-3,0,5,2,3,-1,2,1,1,-1,-5,-1,2,0,-1,-1,-2,0,0,1,2,0,-3,0,1,3,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0
12,12117,Torreblanca,4610,249,189,60,280,205,75,6,91,110,30,12,-1,4,72,79,24,8,1,2,19,31,6,4,-2,12,98,118,43,7,2,8,73,88,29,7,0,4,25,30,14,0,2
12,12121,Traiguera,1594,45,34,11,47,31,16,5,18,13,11,-1,-1,1,12,13,9,-1,0,4,6,0,2,0,-1,5,17,15,10,0,0,0,12,11,8,0,0,5,5,4,2,0,0
12,12122,"Useras/Useres, les",1012,11,5,6,9,4,5,1,0,-3,2,6,4,0,0,1,1,2,1,1,0,-4,1,4,3,0,0,1,1,5,2,0,0,1,0,2,1,0,0,0,1,3,1
12,12124,Vall d'Alba,1933,-1,-2,1,3,1,2,-1,4,2,-5,5,-3,-4,1,2,-4,3,2,3,3,0,-1,2,-5,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0
12,12126,"Vall d'Uixó, la",28972,56,55,1,5,3,2,-7,27,18,3,7,6,-5,25,24,8,4,0,-2,2,-6,-5,3,6,2,0,1,0,2,0,1,0,1,0,1,0,1,0,0,0,1,0
12,12123,Vallat,49,0,0,0,2,1,1,-1,2,0,-1,0,0,0,1,0,-1,0,0,-1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
12,12128,Vilafamés,1453,55,27,28,22,12,10,10,10,29,0,4,1,5,5,17,-1,0,0,5,5,12,1,4,1,1,3,11,5,1,0,0,2,6,3,0,0,1,1,5,2,1,0
12,12132,Vilanova d'Alcolea,649,3,6,-3,14,11,3,0,2,-3,0,3,1,0,3,-1,2,1,1,0,-1,-2,-2,2,0,0,6,2,3,3,0,0,4,2,3,2,0,0,2,0,0,1,0
12,12135,Vila-real,40933,1015,561,454,630,342,288,161,304,330,146,26,44,98,171,193,71,9,17,63,133,137,75,17,27,112,159,228,101,25,2,54,91,131,52,11,1,58,68,97,49,14,1
12,12136,"Vilavella, la",3376,-10,-8,-2,9,3,6,-6,1,-10,2,4,0,-6,0,-4,3,0,0,0,1,-6,-1,4,0,0,5,1,1,2,0,0,1,1,1,0,0,0,4,0,0,2,0
12,12137,Villores,66,6,4,2,3,2,1,0,0,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
12,12138,Vinaròs,22268,611,362,249,460,250,210,79,161,196,94,45,30,46,98,116,52,31,14,33,63,80,42,14,16,69,140,145,78,23,1,36,80,79,41,10,1,33,60,66,37,13,0
12,12140,Viver,1265,27,12,15,17,10,7,6,-1,16,6,2,-1,2,-1,10,2,1,-1,4,0,6,4,1,0,2,3,9,3,0,0,2,0,6,2,0,0,0,3,3,1,0,0
13,13001,Abenójar,1810,-8,-2,-6,12,8,4,-1,2,-1,3,-5,-6,0,2,2,1,-3,-4,-1,0,-3,2,-2,-2,3,1,3,4,1,0,2,0,2,3,1,0,1,1,1,1,0,0
13,13004,Albaladejo,1697,-17,-8,-9,13,12,1,-5,-1,-5,-2,0,-4,0,0,-4,-2,-1,-1,-5,-1,-1,0,1,-3,0,3,9,1,0,0,0,3,8,1,0,0,0,0,1,0,0,0
13,13005,Alcázar de San Juan,26104,196,110,86,226,126,100,17,54,72,28,22,1,8,22,54,19,7,-1,9,32,18,9,15,2,29,67,80,40,9,0,13,34,51,24,3,0,16,33,29,16,6,0
13,13006,Alcoba,764,27,7,20,5,2,3,-1,1,2,2,2,22,-1,0,1,1,1,5,0,1,1,1,1,17,0,1,2,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0
13,13009,Aldea del Rey,2202,-35,-20,-15,5,3,2,-7,-9,-12,-7,1,-1,-1,-4,-9,-4,0,-2,-6,-5,-3,-3,1,1,1,1,1,0,2,0,1,1,0,0,1,0,0,0,1,0,1,0
